"sku_id","product_id_id"
"074660f3-25e2-4784-a11b-482edf23ed0d","0e786424-84ee-4521-80c2-24b75786e7a0"
"4ec81add-d91a-429c-a88f-da721551c295","520dc794-ed3c-40a3-9ff9-8701a5077564"
"cb5d35f1-e0cd-4ff2-ad27-bbd9330848f6","520dc794-ed3c-40a3-9ff9-8701a5077564"
"f56d9b02-98ee-414b-a28d-5d82840b1b48","4828aec6-17e9-4796-b7f0-d70ecc3f6fac"
"83d33b67-e047-4d1f-86d4-b6a50ae1b5bb","4828aec6-17e9-4796-b7f0-d70ecc3f6fac"
"a893fb99-925d-4711-a5ab-332ade32744a","81ad7d5a-74e1-4ce7-94cb-2d2fbe2e18d4"
"9b3a3a45-7524-4ee9-83ee-b7a97b775c4e","81ad7d5a-74e1-4ce7-94cb-2d2fbe2e18d4"
"26f36718-722a-44e3-8f46-cb2cc3dff3c4","d7508804-9940-4281-820d-875f42cb8933"
"76221c78-3a79-41d1-b0f9-c776bc38d95a","05653099-ee6b-4fac-8c6d-694d4eccabbc"
"ba94c43e-e629-4f66-835d-ae533825afe3","9cd97c00-bcb1-4a31-a7c5-4a718b080d41"
"c2c43306-8e2a-4b99-b7ae-c9dc4d7166ac","9cd97c00-bcb1-4a31-a7c5-4a718b080d41"
"ec80bfdc-c061-4e75-8cac-085652e6d688","a471f756-2b6e-44c9-8690-79c0e80c4e0a"
"aadbe96b-8f6d-4de3-857d-4270d499e561","e29eb605-0997-4e44-8f1c-951b3d1283c8"
"18944920-c068-40dc-9a15-c8f51b79aa2f","37dd7d72-81d9-45b5-9810-99ad44d5a1da"
"9a3b00f1-5c5a-402b-a27e-a65c1ae90721","481e6dea-e317-467f-8deb-5a2ac9869026"
"8d29b346-975b-4895-ad96-465871bf7dbb","d570f182-90da-4476-af0f-6ef12b4e8b8d"
"88274544-c5c6-4298-b9eb-b4e1cd93ea97","d570f182-90da-4476-af0f-6ef12b4e8b8d"
"59c0d524-2012-4245-a1b6-916dcbf647c1","1dba34a1-228f-4742-8e2b-e3c2cff68a90"
"d03d8c3e-0350-49f4-a83f-e86fd8ef3d16","eb10bd2f-149c-4c8a-a432-8e0a48aa7bee"
"a2b7b2d7-86ed-4fd4-8c92-4313e399c974","4d22e1c0-6ec3-4dd7-bfd3-f29b477faa93"
"f64934b9-2296-4f19-a89f-aa25c8beeb09","af4c4d0a-245e-4c7b-b5bd-6c2031f4868a"
"7c0b488f-717d-494e-983c-9a8236b9f6fe","2b94fd4e-76a4-435c-9266-2a90bc5db4d6"
"17aa0857-cb4a-4baf-8c79-a9a79f9e2df6","e1131960-7d0d-47c2-b10b-fc8cbdbe517a"
"f73ceef6-8b2f-4c95-964a-94957f61f585","eb7b1aa6-c14d-4ca4-8c87-dc17ac79b0fc"
"1f2f1482-4403-4c4c-9369-8eeacdf0559e","2422ad2f-7a21-4948-bb6b-1eabc70baa5b"
"4a8412cf-634f-4a83-b75a-45cb9bcfd1ab","2422ad2f-7a21-4948-bb6b-1eabc70baa5b"
"b29ed8e0-d3b7-4806-92c6-b206ca6bf3a6","1f0f710d-231b-4430-b10e-92fb6bbf2bcf"
"7605ac04-27b5-422b-bc8a-e2946c4ed864","91180cc9-7a87-43b7-a331-ec614f21ea3a"
"7c0a01de-be3e-4ce3-a307-b28c7172e5f7","3616e5dd-7714-4776-a03f-4e02aafa76f9"
"f909ff10-47b8-48d9-845a-dec391b62a1a","47657f98-bb07-485e-af26-13943c614b71"
"0ba0f914-7e96-49de-89c8-22c662ed0d26","47657f98-bb07-485e-af26-13943c614b71"
"d3b92497-dd2e-4674-aee9-6d10eb2a750f","27a85d3b-df6a-4264-b253-4c1c4992d75a"
"d044ebb3-6cad-44e7-ae11-299505f7e48b","27a85d3b-df6a-4264-b253-4c1c4992d75a"
"6e927092-7bf8-44a3-b4f9-532d882ffa45","4cfcddb1-582d-4dc0-ac8e-58192df26b5a"
"0b7f8a53-f514-4511-988d-9cc316ebc38b","d96e82f2-fe91-4d76-8cdd-07978e1a9909"
"b002933e-8be2-4537-876d-814d54e59759","a033afd6-c212-4451-bb5e-d263765e9689"
"11a36e5e-140f-44a0-b940-b7631ff024d4","a033afd6-c212-4451-bb5e-d263765e9689"
"3376439a-87c0-4c1c-b5e7-5abc96bba3ca","4a362860-68f2-4fad-b1db-e0f6216a2d78"
"eee0250a-c210-48bb-8853-c9769f67006a","4a362860-68f2-4fad-b1db-e0f6216a2d78"
"85bac75f-4d41-4df6-b5e8-a631bd78ed9a","16ba9f94-644e-4b86-ba05-ded966054021"
"88d907b9-d7dc-48fe-9d7e-f8ce8224d969","16ba9f94-644e-4b86-ba05-ded966054021"
"79166df4-bc99-48ef-b410-f7f12e6904f5","58d9a70c-ae9b-4409-9ec2-2e6ff985192e"
"eb883b52-a9e5-444f-8f2f-d63053d5126c","58d9a70c-ae9b-4409-9ec2-2e6ff985192e"
"b86eda78-54ed-417f-84bb-1ce1c2bdde6b","729f0758-8233-42ac-9c3c-3ba26420bbc2"
"24272ffe-cc11-43ce-9a08-fa3681cd1973","729f0758-8233-42ac-9c3c-3ba26420bbc2"
"0399146d-0dc7-4735-972e-a9d117bbce5d","8d259d1b-1c3b-4735-bd03-271b928bfdf2"
"f54f0804-5999-46b2-823e-4460bf2861a1","7c0052b9-9f6d-49d8-abe6-bb18e8a1962f"
"7dafc701-219b-418e-8f08-3bb136a07bc4","7c0052b9-9f6d-49d8-abe6-bb18e8a1962f"
"69e1ee81-ae0b-4bc2-a67a-74680cead447","b7c01c83-cbc0-4f12-8cc0-870c85eca7df"
"872179d0-49bc-40f2-9d78-462a7ae5cb21","8169c121-76b0-49a8-8cf3-6661eafc7b27"
"d2247185-1c0b-408e-857d-4ac133395956","be8af473-a7be-40dd-9b77-9858d85f9cee"
"f5b335da-025d-4a0e-aa18-ab5c629d1370","f71c41f6-9cb0-40f3-868e-9154689dc311"
"237ecaab-bfe7-4b9a-9d17-66a0933f46c4","35a5f5cf-d957-4d2e-9a99-76cfd5f217f1"
"646b992b-86cc-493b-987c-361b72984386","363d84ba-c3c2-411f-99a2-7341bc1cd454"
"4dc01531-cb2b-45d7-b624-a829c1652561","363d84ba-c3c2-411f-99a2-7341bc1cd454"
"05d00858-4bad-4092-992c-de37d633dcec","05183a8b-46df-437a-8788-72dbab37cc78"
"063ef11c-e681-41b5-979d-559a3f16fe80","2427541e-1a8c-4355-9a7c-999bcca89d0f"
"27968b45-502d-4689-bf69-41992f2f6978","279fbf84-9d13-4dbd-88ca-58c67136704c"
"d7629603-8e4c-401a-b12f-c0b6a9568c27","28384ae1-ae46-4db8-804a-7d1c362ba0ca"
"6145190c-5a1f-45f9-92f9-682d81e649f8","83bfe4fe-ca2f-48c9-9a46-6d1472e1d84c"
"0f3b2956-115e-405c-8d74-9b756501db26","7b3b19d1-9606-46c5-a5c4-8990c254e229"
"1d350552-bdaf-4484-8ab1-74009f59dea4","820f0d0c-cf1a-49c6-8e53-54f939915994"
"d2b520fe-f23f-4853-8fc6-fc24ea8e9cd2","f54de48c-6937-4590-bf31-c8827678b3f6"
"72b666a1-7ec5-471b-99ad-7a0570876daa","f54de48c-6937-4590-bf31-c8827678b3f6"
"2f93942f-0bdc-431a-a6cc-c55b655b803d","50ac430d-dd1a-4213-b5a3-530877193c1c"
"e3a65bec-4c1d-4783-8759-36a6c6a6dc5b","50ac430d-dd1a-4213-b5a3-530877193c1c"
"1bafd34a-a050-4ec8-a8fe-0d624f0f6897","9a8bc84a-c54d-40e8-ba5c-c94ab0b0ea03"
"0e8a3208-dbf7-4623-ab2f-4acd2584b0ca","f7977554-8bec-4d27-8d1a-70c7821f65de"
"5b904bc8-6667-4293-b8e9-b933d8e05c63","f7977554-8bec-4d27-8d1a-70c7821f65de"
"9f3252df-097e-46b5-9338-b765b64a1aea","65a4653b-c2d0-4295-97b4-9305ff1f9ac8"
"e20a29cf-74b1-4eee-a3f4-d27bda61ce0d","65a4653b-c2d0-4295-97b4-9305ff1f9ac8"
"3ccc9cf2-51b0-411f-bd54-3e407033d685","eedb4e13-0fb3-4cfe-854c-30b1561efb68"
"0d06a677-f8c3-43f0-9035-e725a9737db8","eedb4e13-0fb3-4cfe-854c-30b1561efb68"
"427012d9-f01e-470e-9d0b-ce992a35d355","28349f40-33f6-45ae-8d72-138420294e1d"
"b985950b-acec-43bd-b9c4-7083d7ef5436","01ea45bb-13d8-427b-9e15-177d00f1a591"
"4642b51b-47db-42b4-94ad-67a934416852","01ea45bb-13d8-427b-9e15-177d00f1a591"
"176a69a1-9c6c-45b2-a5a0-b4c100c49c90","12b008b7-a9d1-4eaf-acd0-fc105f6c68dc"
"00f44a76-21ef-4282-a744-22b59ac5e083","12b008b7-a9d1-4eaf-acd0-fc105f6c68dc"
"8736134c-1c47-412f-a7ba-cc7957f30a27","1e762673-c26d-4350-be3d-4111cd11cb04"
"df08edf2-47ad-4470-bac1-25bfd7004ce7","c5c8c439-a67a-4a00-a02b-1c7c7fb85a2c"
"d7df08ce-4468-4e27-9e0e-c1fce22e45c4","c5c8c439-a67a-4a00-a02b-1c7c7fb85a2c"
"ff402e5c-89b8-4ba6-8614-a49d6a505d0b","ec68f3fa-6c5b-4738-987e-815ae12e02d4"
"eed69552-d9e1-4d5b-8f82-ef3c0352a63f","1155100d-302c-4c56-94e4-0e90a9be5edf"
"5a496ba4-b3e5-4943-a439-818f8468c71e","28d17b94-b072-412c-9db0-efd83072cbec"
"38af1f12-2c02-44ec-8642-a2df6273b755","c8e409f1-ee9f-4312-bba6-bbd66c774e65"
"6b3faa3b-c4fb-490c-be35-189ae3baa13e","f9673385-762b-4cbc-8c75-975904ca71d5"
"b38cf636-ad00-49b3-9858-ae7db122abd8","f9673385-762b-4cbc-8c75-975904ca71d5"
"002de693-45ed-4f84-8218-2fe9e7b3728b","950a5996-41e7-454c-a59a-5d8046c682e3"
"6796e589-f91f-4648-810b-60b025897bac","950a5996-41e7-454c-a59a-5d8046c682e3"
"a24acccd-dec1-48ae-9a35-32ec81075553","1e10dec2-c0e1-4ac8-aff0-93e04c7f6bd3"
"db280dd8-a46b-4cda-8702-313be56a189a","38ffcbdb-43d8-4204-92af-9cdaa10d639d"
"a6351b92-5191-4813-843b-5b3a7ff443c4","bf6597d2-b01c-4f2d-94bf-625424ff5945"
"2fc4dd14-85a1-468d-aff2-1d0c4be76678","0a4acae8-6780-40ed-81c8-68af0a6fa58f"
"25bcb896-3a25-4818-b863-41ffde0f21f1","0a4acae8-6780-40ed-81c8-68af0a6fa58f"
"7bbc4f5d-c206-4fe4-9cf6-80eeb9ee4918","5adf005e-a88b-4557-87ad-87c1d1b7736d"
"962e97a0-b88f-4b7b-bb7a-5b0617ccff6c","5adf005e-a88b-4557-87ad-87c1d1b7736d"
"fa358f2d-612b-4a39-8d76-801a377c6eb3","eba34a25-8236-4a0a-a9cf-2e3c1a43dc3d"
"4aa83917-7a80-4d20-ad7e-9cccd9fb5078","230ec060-6e7e-4a49-b2bd-1ee780e535e0"
"7b903d0e-fbf7-4fab-bbd3-06c59965973e","80e2202e-85e7-451d-8f97-4e293ff1e06e"
"0c35daa4-f753-4f67-aefc-1c2bdead50d9","6c1a186f-6468-400d-b1ed-cb3ac1cc3858"
"c428be63-7e0a-45b3-bda7-b5bb345cabdb","aa9c4257-837f-4b2f-86cf-9f07ffdd856c"
"78a9a8bb-1869-4340-a08c-1d50efc51143","87499d86-b6ad-46a8-a6e9-0514549af952"
"c6670e2b-5436-4189-955d-695121796aea","399af96b-b6ee-46c1-95ab-3ae9292ae4dc"
"c97bf813-9b32-43f7-821f-6575550e2e4f","edfa1afb-f0a6-42c9-a3d1-1eb22be80d11"
"4b20db3a-f706-4955-b916-479dc691ac54","da8896d5-df9a-49de-966d-629a753b30d9"
"ed13a64d-d8ed-4d30-b04c-b383bc83587c","da8896d5-df9a-49de-966d-629a753b30d9"
"8872a624-a45f-4559-ae93-c15035be2ee4","9759fda6-f566-4b61-90a5-79157f39ee0c"
"c363829e-cac9-43a2-b7ef-7eb196378b7a","9759fda6-f566-4b61-90a5-79157f39ee0c"
"32b991ff-c9bb-45d9-b1e6-11e614f4f1f6","fa6fdbe2-cb14-4d74-8eeb-733648782ee2"
"15cdbc37-ea1b-47d5-a666-5087c6e81291","fa6fdbe2-cb14-4d74-8eeb-733648782ee2"
"155eb26d-7999-4fef-90a1-2f0efc50b5e8","4507742a-9300-4827-9dcc-f6b958b3db9f"
"ffdf55ab-9d2d-430f-8a08-10fd5049c9e4","30a512fd-dd8d-4207-b6cf-ff62d532e405"
"a69fa4b0-613d-450f-bb4a-045189af3574","1c8e42c5-65ef-4350-ad8a-a488e24682f8"
"170aff3f-1b03-437a-adc8-4c9f41de3721","1c8e42c5-65ef-4350-ad8a-a488e24682f8"
"91cc48cf-b12a-4552-b41d-62245cd150b8","c06b328d-8eab-4ec7-9fb6-02d8009e6e49"
"5532135d-0d71-4e98-81e6-270513d2e9fc","6a0d1ffc-a27e-430a-9ed0-523f43ecf308"
"20348db7-98e5-4843-ae7c-f93f34f80ce1","1f64159d-0714-47bf-b6e6-c4f15ae16e36"
"ff76d5cb-9cdf-492e-8b73-05dfaba02b9f","1f64159d-0714-47bf-b6e6-c4f15ae16e36"
"3473e37b-7de5-463f-8c13-3c60c13121ac","9c50ba2b-df50-4107-bf93-4fc23537e3e4"
"5e9ea068-1bb8-4c1f-81a3-f6657d41081d","9c50ba2b-df50-4107-bf93-4fc23537e3e4"
"9a2c191c-803d-4044-8409-cfe1ac519f2f","06da2298-62f7-40c3-94b4-de3116bdcfb3"
"7c8b155f-5ce6-46c1-b02f-1818f82efa39","06da2298-62f7-40c3-94b4-de3116bdcfb3"
"a5333c8a-a327-402d-a091-432e86d18946","b30b7435-2c96-42d2-acaf-27c159e55897"
"386e7d62-4e73-4884-a9f0-bad57ef72858","d51b4719-0c5c-49f4-a553-478bba2a3fbf"
"a42df9e6-c5e6-45ad-a5f2-fd4debfc1e0f","708a1e5e-6e71-416c-95f1-f552e9a65e77"
"21bf15dc-7fdf-4f9c-b67d-a6aa35d49742","db015b9d-1b32-4c04-b49d-de6158e8925e"
"7482c7ac-19b0-4537-bc4a-40a4fab448f0","4b9a6bdb-8d16-425f-a45e-a59b2d81225d"
"c7ee36ea-76c2-4090-a76d-63924d519967","4b9a6bdb-8d16-425f-a45e-a59b2d81225d"
"af4b9e93-9ea9-44ec-923f-4850378b8235","de3e56d4-945e-4c9c-b6d9-39176b701a88"
"367137a4-d660-4494-8e67-653d91964045","de3e56d4-945e-4c9c-b6d9-39176b701a88"
"15824c23-64b0-403b-8215-a1b3411f1f4c","64e483a4-4b81-4a6f-b1d9-8c1fd3b9b938"
"e0d8b1b1-b3ff-4377-9a8e-a95b30c1c8fb","ce9944dd-d97f-4c6d-8860-a2e787e5305c"
"307a2f18-0f8c-4bd9-b5af-0ba23bec8513","b798c765-9e51-48ff-b440-6285346bb9f8"
"5cd03226-e6a4-49fc-bf69-40fa55390066","554f8f01-a74b-4489-b0c0-ed12130db78b"
"f6c1243b-5a69-41e5-96a4-19200123cc7f","ebc22b56-b8cd-4a7c-89db-d4d7d2c788a0"
"d4155540-d893-43e0-82a8-246c91d769a8","7b4da34b-887a-422a-b988-8170f789e908"
"8286a57d-3148-4e3c-8f8a-d39be272c63b","7b4da34b-887a-422a-b988-8170f789e908"
"8dd0a37d-8b70-4ee3-a878-9ae1a6995be2","8e42cb0a-7d95-4210-a5e9-bea42503b417"
"f0372297-5582-4113-9e83-1617185e4ae1","8e42cb0a-7d95-4210-a5e9-bea42503b417"
"bee398c1-d3e8-42fa-88dd-2c34d56f9f5e","65a430f2-d256-4918-b353-2a412e3b5b83"
"3478a021-63a0-472f-9961-3f8548feb8f5","65a430f2-d256-4918-b353-2a412e3b5b83"
"a5c44033-a509-4cba-ac96-9f23738b7aa7","f1991635-0977-42f5-a503-db5c989a16e1"
"f1afe1c0-05a9-426d-84b3-ab008c26e1c1","83b69786-b405-456d-b99a-36d23205c5cd"
"287f3051-d82d-4747-8a17-9a7d049dcede","c788752a-8825-4348-a53d-a9ac71c62cfc"
"62cd53de-e438-4c6d-958d-64436dfcd5f3","50717d26-1239-45a5-a3e2-0cef00be8c21"
"8f8d231a-a668-45fc-9495-982387ab0195","50717d26-1239-45a5-a3e2-0cef00be8c21"
"7374bbf4-2ae2-4ef8-ac41-b54de1110b9c","208bed80-a39f-442e-98ca-69c3cd07f7b7"
"733500ed-4068-44cf-abba-b6c83f733e01","208bed80-a39f-442e-98ca-69c3cd07f7b7"
"973f151f-5eea-4850-a07c-02ace0b9ba86","f99b4def-2383-41f1-ab63-22b652d3f93d"
"6966eaaf-1f1a-448a-ba56-4e629dcd1090","ec1edefb-e7bc-4901-9e85-0e9e3565c4ff"
"adb40e66-1cbd-48b7-8a2f-5fc28d13534e","ec1edefb-e7bc-4901-9e85-0e9e3565c4ff"
"9407cf6d-df67-4c6b-9859-85a73f26421b","9605d0ae-b4bf-4139-b99c-47973222e908"
"d76ecf81-104b-4059-a9f6-3575ff6c3a6c","9605d0ae-b4bf-4139-b99c-47973222e908"
"a0f214e1-104f-4a26-8996-9d03c3c5de51","20bb2708-36ae-4a3d-be8c-67a23fa9c5df"
"03a2d2c4-4d11-4223-b863-3f8864479167","20bb2708-36ae-4a3d-be8c-67a23fa9c5df"
"a3e3102c-4b5a-4531-ac54-c698f5ef8ad4","cee9c5b4-caec-41aa-b9a8-15e1f56f742b"
"e0bb1276-94f5-466a-b941-dffcabbfbf99","ce600201-8fb6-4f40-8b44-b0ddc14b0324"
"b7513ce8-c3db-4ce4-bef0-5dc9f5d74931","ce600201-8fb6-4f40-8b44-b0ddc14b0324"
"10959e9d-54d7-4f57-8141-5a00d4efea06","210fb62a-c73b-4b00-9431-371339656be4"
"2414901f-593a-4cb3-b87b-87a5441fdeaa","542dc03b-3928-4d04-b6d2-ef7459a370ce"
"48f667f7-c766-4df4-be17-a7d90820f2a5","b943c764-aaf7-4786-82c1-41d1a157c6cf"
"27c92f1f-6290-429e-87f6-7d62bf232f38","7affce30-de72-42a3-8624-848db887be48"
"c89afe9b-38c9-43a7-94c3-414de6bc19b7","7a133ff4-e0c5-4dd8-95cc-92f3a9330c82"
"2ac57146-b344-418d-99bb-37cf91e148ce","14a26c8d-9e30-423c-a951-164f4a80f89b"
"31b22090-3d61-4475-9719-9f5142669e82","14a26c8d-9e30-423c-a951-164f4a80f89b"
"b5301d07-9f79-44c3-868f-70b03c74fc22","a685a2ac-1cb6-4365-840b-ff5a59fcaa94"
"47fcd579-5ba3-477b-b1fb-3b4dcd976c85","024d0014-9bfe-41b3-b057-f168e4832a1d"
"efc2b65d-5b3c-4a02-a556-9362006c1203","7acfc2cd-c2fc-4a63-b413-985957390112"
"8e646372-25ba-4702-b024-e64cf8d5db02","7acfc2cd-c2fc-4a63-b413-985957390112"
"5e195802-a5e6-44d7-bb9c-a55027ad68a0","1e3b5765-8558-4951-8092-6902113ce5e2"
"480aea78-82f9-4456-9693-b5d156652d54","1e3b5765-8558-4951-8092-6902113ce5e2"
"0b7fcdab-0609-43dd-8862-4065b60de1e3","6c1a186f-6468-400d-b1ed-cb3ac1cc3858"
"3d488270-2b64-402f-a6c6-38ce8a93d6e7","7c94a664-0658-48f1-8d0a-37f115594a15"
"46f62b13-6359-4fbb-a43a-6b84591d320d","4d536eb9-8d4d-44d9-b12d-34fa891551c9"
"faa25d97-ccad-48ef-a02f-2e1a718bc87b","4d536eb9-8d4d-44d9-b12d-34fa891551c9"
"00384803-fbe3-4a33-86d2-61196bcee0ab","236465b1-5c01-45d5-9629-d98dae851815"
"29a5c4da-df69-4d3b-99e6-0ad226134923","236465b1-5c01-45d5-9629-d98dae851815"
"95693e9c-a651-4705-ac67-7d316ea521bc","32ddb31c-ec90-48e0-b63a-fb41d496a7e2"
"5818c87e-15b4-4711-9e83-1bc9cc8c0abd","f1f6d7cb-1362-41b2-963f-7cec2a38e3b2"
"e562facf-2fb7-49d4-bdbf-da19bf6db53e","fa1b80bb-de2a-4e35-82d6-178952a7aeff"
"28096206-4389-4280-8ba3-a2153a8ca6e7","acb21671-6397-4c58-a7df-a4968b511541"
"74afab89-388c-49d0-9876-6835de991986","cd98fe56-76ff-4ad5-aed9-678ebec3b7cb"
"4506efa0-69df-4f40-88bd-dcae4c2060b4","a175dc74-58d4-4363-9a2d-bd5afa118036"
"12fce9bd-b7a5-430e-b2ac-fbec02b6f84b","db302da6-43c5-4bc2-a689-c501b6520329"
"d5ee65e7-8484-4efb-bb48-68b0eacf087a","db302da6-43c5-4bc2-a689-c501b6520329"
"5840663d-75bd-4b6e-8d75-98b83aab6a80","31d7e478-fec1-4822-983b-448261861055"
"e3c71bf7-bd8d-460d-860a-d1c3d3b58e6d","31d7e478-fec1-4822-983b-448261861055"
"05d963b6-bf37-4b6a-9109-25a306aacdd2","c81d45ed-febb-405c-944c-e7488be74e2a"
"06e8a292-0091-4822-ade8-16addc6efe19","c81d45ed-febb-405c-944c-e7488be74e2a"
"c09ea0d3-b098-42fd-bc8f-9cd01690b115","893cfc1b-a5c8-4f34-bcab-eb9ee3a8b067"
"20042e1c-9a27-4114-b33a-fa873c95f33e","893cfc1b-a5c8-4f34-bcab-eb9ee3a8b067"
"7a6f680a-cea8-4a29-9b8e-9cff5f137968","bd768cdb-30e7-4243-8a65-6ce7f41ef404"
"85cd41a7-19e5-4e0f-a0fa-1237363fca8b","2e46c317-d187-4726-8d3b-08959c2377bf"
"4faf7343-d9a4-4ac1-a5d4-5c2ac3ca3479","7186d5f5-9879-49ea-9646-3f0c4e39c898"
"fb7ce267-6689-48f7-b06c-eb2b8ad4c64a","3f1a360b-2491-421f-8e20-0da98ccee6db"
"cdee12ba-e4de-439b-a94f-c31797cc612a","3f1a360b-2491-421f-8e20-0da98ccee6db"
"59a75643-95ea-4474-87c5-89012070bcb4","f8f764ad-d069-4c32-8340-a83b0d98fc96"
"07c3fd19-0181-44ab-82f0-9fe66df57ff4","7fe14a41-6f52-4392-ba41-90499f8daeac"
"e41204c4-4ca2-42f8-a8f3-ce53b2f9dc68","93baa4b7-22f6-4cea-abfa-3bef7f910a5f"
"b35b9b9c-c275-4fc2-8dc9-2ebea7dbf245","93baa4b7-22f6-4cea-abfa-3bef7f910a5f"
"0d461caa-bc85-4bb1-b01e-5070c3e1316d","44b1490a-a6d4-4c7d-b35a-bd4e0829b803"
"3e298fb2-4247-4ec5-b14c-20906760f01b","a06626d2-69ca-4e3d-97c0-99b148b5e77d"
"0068ef4c-ab77-4750-a8eb-e99d7a896192","a06626d2-69ca-4e3d-97c0-99b148b5e77d"
"a04ca487-03fb-4c51-8923-725f38fb41da","05226ed7-7b84-4413-9b32-8616ff1eca16"
"15c2dfe7-f6d9-4192-a438-11febefc56db","47a8385c-1079-4f01-b245-fa023870d11d"
"f998724b-f9ae-44bf-8bc8-e2c21a571267","651d89e4-5078-4895-b1dd-5a8da23bae00"
"143b82ae-a250-4369-994d-3da7a0282cb5","ec7911af-afc7-4b30-ad1f-fbc2288aa4b5"
"34726de1-55b0-469b-8a9b-e347bbd5d7b5","ad065507-671a-4de0-ae87-f5ccb91ff75d"
"4b8702eb-072b-4e72-b155-b20ca8be9a10","28af7141-4ecf-4e86-9b8e-19528487e98b"
"98c70de5-96d6-47e8-a24a-d768c37d710b","3f0998c7-800f-4ff7-baf9-2c3627226b75"
"46b3ef53-9bc4-4b52-91a2-dbd97dcdc4f5","504ce71f-2577-4c02-b780-3df80de8f7c0"
"ce22fce2-3d7d-4548-baa8-898e9a412622","504ce71f-2577-4c02-b780-3df80de8f7c0"
"bd2bdcab-a228-4864-80ce-f9d2c6de881a","80f91bc9-2d1b-4abd-aa1b-89c3e470c5b8"
"6b67e994-eb68-4e15-b023-d104b2cdac86","53dfb01b-e8e9-43e5-8287-3e47fc0ac5ba"
"ce9ab18b-5d3d-48ee-a9d7-42ae97372304","3c6ffcdf-588a-4683-9fe0-90f3de317fa6"
"aaa01e1b-b95e-4cf8-be55-228c98592641","3c6ffcdf-588a-4683-9fe0-90f3de317fa6"
"33aa73c4-5f2c-4ed5-9188-d439fdaf034f","67b2d348-1823-4eb4-bf76-2bf7ee61454b"
"ad971a67-6fa8-41e4-b5a8-ea96263896bf","7dd8a2e7-732b-4a8b-aeeb-102b5cb2d2b3"
"60baab66-56da-4434-9b92-24e8712f257c","3cb8d74a-beb0-4853-8b01-19d489e55b9c"
"10bee6b2-55de-4b7f-ae39-38b862025a5b","c84f2efb-ea64-4ba5-94ad-df44bd767dbd"
"b9549302-aa32-4a0f-87e1-15b8d784eb21","c84f2efb-ea64-4ba5-94ad-df44bd767dbd"
"6636fc9c-b976-4e03-a0b9-5351d6fd7e7e","f0c01942-5767-4fb8-a3ff-a2a2f0cf4d41"
"ff54d7b9-8b02-4da5-85dd-6f196fe1b287","26ca98fd-8169-48c6-a135-73413e3bc6a8"
"263aee8e-9a56-4bf8-b8ca-775702a2b0e8","26ca98fd-8169-48c6-a135-73413e3bc6a8"
"88a605b3-bcfe-406c-898d-e28e75efa16f","312c890e-e26d-438b-b62d-0a5cefa749a9"
"6f2a09bb-bb84-4087-bcf0-bb58c892baab","774614d0-0777-47a6-81b1-e32bb344d2e5"
"a6dac07e-5036-45c6-a358-5986e12e563d","774614d0-0777-47a6-81b1-e32bb344d2e5"
